UNIQUE ID,TASK TYPE,XP OVERRIDE,TIME,COMMUNITY
985893408,2,NONE,1/2/22 6:35,3
746070891,5,NONE,1/2/22 6:35,4
403611107,7,NONE,1/2/22 6:35,4
734049627,2,NONE,1/2/22 6:35,4
535004618,3,NONE,1/2/22 6:35,4
364283798,2,NONE,1/2/22 6:34,4
653230404,6,NONE,1/2/22 6:34,2
984782042,5,NONE,1/2/22 6:34,4
628079413,3,NONE,1/2/22 6:34,2
616355295,2,NONE,1/2/22 6:34,4
444842507,7,NONE,1/2/22 6:34,0
529073495,3,NONE,1/2/22 6:34,0
967666424,8,NONE,1/2/22 6:34,3
712040761,3,NONE,1/2/22 6:34,0
585645708,7,NONE,1/2/22 6:34,1
407130429,7,NONE,1/2/22 6:34,1
867409687,6,NONE,1/2/22 6:34,4
706259671,3,NONE,1/2/22 6:34,4
444842507,7,NONE,1/2/22 6:34,0
922021588,7,NONE,1/2/22 6:33,1
834457928,3,NONE,1/2/22 6:33,0
623333434,2,NONE,1/2/22 6:33,3
408429676,2,NONE,1/2/22 6:33,4
519548647,7,NONE,1/2/22 6:33,0
867409687,3,NONE,1/2/22 6:33,4
387307179,3,NONE,1/2/22 6:33,0
816457117,4,NONE,1/2/22 6:33,0
709296998,2,NONE,1/2/22 6:33,0
148882809,3,NONE,1/2/22 6:33,1
649191247,8,NONE,1/2/22 6:33,0
356742544,3,NONE,1/2/22 6:33,3
230598343,8,NONE,1/2/22 6:33,2
403611107,8,NONE,1/2/22 6:33,4
565998334,7,NONE,1/2/22 6:33,1
658041368,3,NONE,1/2/22 6:33,0
194393955,5,NONE,1/2/22 6:33,0
607710928,7,NONE,1/2/22 6:32,3
971733220,2,NONE,1/2/22 6:32,3
675812505,7,NONE,1/2/22 6:32,3
484136123,6,NONE,1/2/22 6:32,3
447976531,8,NONE,1/2/22 6:32,0
468879505,6,NONE,1/2/22 6:32,0
545924432,2,NONE,1/2/22 6:32,3
245792264,8,NONE,1/2/22 6:32,3
858891789,8,NONE,1/2/22 6:32,1
976778407,8,NONE,1/2/22 6:32,2
308863539,8,NONE,1/2/22 6:32,4
338905642,7,NONE,1/2/22 6:32,0
739846921,8,NONE,1/2/22 6:32,3
488746780,1,NONE,1/2/22 6:32,2
770230637,5,NONE,1/2/22 6:32,3
543421882,6,NONE,1/2/22 6:32,2
766669202,1,NONE,1/2/22 6:32,1
336141283,1,NONE,1/2/22 6:32,3
598278694,8,NONE,1/2/22 6:32,0
854758285,21,361,1/2/22 6:32,0
922021588,4,NONE,1/2/22 6:32,1
729055081,1,NONE,1/2/22 6:31,1
715113174,1,NONE,1/2/22 6:31,0
341348094,6,NONE,1/2/22 6:31,2
553106447,7,NONE,1/2/22 6:31,1
452547118,8,NONE,1/2/22 6:31,3
782794495,1,NONE,1/2/22 6:31,1
336141283,2,NONE,1/2/22 6:31,3
332939885,1,NONE,1/2/22 6:31,1
434536590,-5,NONE,1/2/22 6:31,0
985893408,1,NONE,1/2/22 6:31,3
202020204,8,NONE,1/2/22 6:31,0
741026842,7,NONE,1/2/22 6:31,2
153172844,3,NONE,1/2/22 6:31,1
513086107,8,NONE,1/2/22 6:31,4
230528088,8,NONE,1/2/22 6:31,4
528194050,2,NONE,1/2/22 6:31,4
281767142,6,NONE,1/2/22 6:31,1
859394870,7,NONE,1/2/22 6:30,4
598278694,7,NONE,1/2/22 6:30,0
577820709,6,NONE,1/2/22 6:30,1
290123483,6,NONE,1/2/22 6:30,1
271356189,3,NONE,1/2/22 6:30,0
543421882,8,NONE,1/2/22 6:30,2
316568035,1,NONE,1/2/22 6:30,3
967559417,7,NONE,1/2/22 6:30,3
909778138,1,NONE,1/2/22 6:30,3
920648924,2,NONE,1/2/22 6:30,3
698337664,5,NONE,1/2/22 6:30,4
497260493,10,4235,1/2/22 6:30,3
904695399,7,NONE,1/2/22 6:30,1
972747399,6,NONE,1/2/22 6:30,2
338905642,6,NONE,1/2/22 6:30,0
577820709,7,NONE,1/2/22 6:30,1
369217303,6,NONE,1/2/22 6:30,0
243614947,1,NONE,1/2/22 6:30,4
482090276,7,NONE,1/2/22 6:30,2
866917566,7,NONE,1/2/22 6:30,3
767442025,7,NONE,1/2/22 6:30,4
438637058,4,NONE,1/2/22 6:30,4
234652857,8,NONE,1/2/22 6:30,4
866422727,7,NONE,1/2/22 6:30,3
840209189,3,NONE,1/2/22 6:30,4
418348288,8,NONE,1/2/22 6:30,1
412992313,8,NONE,1/2/22 6:29,4
513092426,2,NONE,1/2/22 6:29,1
669526523,3,NONE,1/2/22 6:29,4
474769345,7,NONE,1/2/22 6:29,3
172464511,3,NONE,1/2/22 6:29,4
322316483,7,NONE,1/2/22 6:29,1
162626771,2,NONE,1/2/22 6:29,1
911987773,8,NONE,1/2/22 6:29,1
821481028,2,NONE,1/2/22 6:29,2
675812505,6,NONE,1/2/22 6:29,3
634530780,1,NONE,1/2/22 6:29,3
858891789,1,NONE,1/2/22 6:29,1
438637058,7,NONE,1/2/22 6:29,4
628079413,5,NONE,1/2/22 6:29,2
257384319,7,NONE,1/2/22 6:29,3
216642122,7,NONE,1/2/22 6:29,3
759089644,4,NONE,1/2/22 6:29,2
785840763,7,NONE,1/2/22 6:29,2
533472376,3,NONE,1/2/22 6:29,2
433991192,7,NONE,1/2/22 6:29,3
212133496,3,NONE,1/2/22 6:29,3
513704579,7,NONE,1/2/22 6:28,0
444842507,7,NONE,1/2/22 6:28,0
706259671,8,NONE,1/2/22 6:28,4
553106447,2,NONE,1/2/22 6:28,1
695160343,3,NONE,1/2/22 6:28,4
533472376,1,NONE,1/2/22 6:28,2
937310629,1,NONE,1/2/22 6:28,4
909778138,1,NONE,1/2/22 6:28,3
678893382,7,NONE,1/2/22 6:28,1
746070891,2,NONE,1/2/22 6:28,4
236843764,7,NONE,1/2/22 6:28,2
986755450,8,NONE,1/2/22 6:28,4
843710935,6,NONE,1/2/22 6:28,2
237078796,2,NONE,1/2/22 6:28,4
646580377,5,NONE,1/2/22 6:28,0
281767142,8,NONE,1/2/22 6:28,1
956512109,7,NONE,1/2/22 6:28,2
266100140,6,NONE,1/2/22 6:27,3
115480599,2,NONE,1/2/22 6:27,4
993108326,4,NONE,1/2/22 6:27,0
528194050,7,NONE,1/2/22 6:27,4
949303443,8,NONE,1/2/22 6:27,2
920648924,1,NONE,1/2/22 6:27,3
507688246,8,NONE,1/2/22 6:27,0
867409687,4,NONE,1/2/22 6:27,4
706259671,3,NONE,1/2/22 6:27,4
747462122,6,NONE,1/2/22 6:27,1
515552522,5,NONE,1/2/22 6:27,3
819658367,7,NONE,1/2/22 6:27,2
419969807,1,NONE,1/2/22 6:27,4
213837952,6,NONE,1/2/22 6:27,0
380716065,4,NONE,1/2/22 6:27,3
199128774,6,NONE,1/2/22 6:27,2
641888322,1,NONE,1/2/22 6:27,2
986755450,4,NONE,1/2/22 6:27,4
221273689,3,NONE,1/2/22 6:27,2
716686338,2,NONE,1/2/22 6:27,2
529073495,3,NONE,1/2/22 6:26,0
947942643,10,1621,1/2/22 6:26,0
554383393,2,NONE,1/2/22 6:26,2
533472376,7,NONE,1/2/22 6:26,2
364283798,7,NONE,1/2/22 6:26,4
172464511,3,NONE,1/2/22 6:26,4
944707683,3,NONE,1/2/22 6:26,0
275370887,6,NONE,1/2/22 6:26,4
153172844,6,NONE,1/2/22 6:26,1
251621995,2,NONE,1/2/22 6:26,0
597607100,7,NONE,1/2/22 6:26,3
986755450,1,NONE,1/2/22 6:26,4
176789557,6,NONE,1/2/22 6:26,3
782794495,1,NONE,1/2/22 6:26,1
273088994,10,1240,1/2/22 6:26,0
182181200,2,NONE,1/2/22 6:26,4
391231089,8,NONE,1/2/22 6:26,4
683384836,8,NONE,1/2/22 6:26,2
843710935,7,NONE,1/2/22 6:26,2
496956010,8,NONE,1/2/22 6:26,2
819658367,1,NONE,1/2/22 6:26,2
542079907,1,NONE,1/2/22 6:26,3
891729879,3,NONE,1/2/22 6:26,2
673588369,7,NONE,1/2/22 6:26,1
289615889,3,NONE,1/2/22 6:26,2
690277955,3,NONE,1/2/22 6:25,1
281173914,3,NONE,1/2/22 6:25,1
412019382,2,NONE,1/2/22 6:25,1
947942643,8,NONE,1/2/22 6:25,0
716686338,2,NONE,1/2/22 6:25,2
539061256,3,NONE,1/2/22 6:25,2
834457928,8,NONE,1/2/22 6:25,0
848576976,2,NONE,1/2/22 6:25,1
407130429,7,NONE,1/2/22 6:25,1
554383393,7,NONE,1/2/22 6:25,2
869581506,7,NONE,1/2/22 6:25,2
865914883,1,NONE,1/2/22 6:25,0
367097294,3,NONE,1/2/22 6:25,2
367097294,2,NONE,1/2/22 6:25,2
713256507,8,NONE,1/2/22 6:25,0
533472376,5,NONE,1/2/22 6:25,2
719105288,7,NONE,1/2/22 6:25,2
353760153,1,NONE,1/2/22 6:25,4
646580377,2,NONE,1/2/22 6:25,0
469718080,2,NONE,1/2/22 6:25,4
554383393,8,NONE,1/2/22 6:24,2
269744168,6,NONE,1/2/22 6:24,3
526170110,1,NONE,1/2/22 6:24,1
434858978,8,NONE,1/2/22 6:24,3
313645371,7,NONE,1/2/22 6:24,0
526170110,8,NONE,1/2/22 6:24,1
930858927,8,NONE,1/2/22 6:24,4
803419372,7,NONE,1/2/22 6:24,3
316772198,21,1280,1/2/22 6:24,3
852986162,1,NONE,1/2/22 6:24,0
903926643,3,NONE,1/2/22 6:24,1
815759101,6,NONE,1/2/22 6:24,4
131882816,2,NONE,1/2/22 6:24,4
803419372,1,NONE,1/2/22 6:24,3
676793668,1,NONE,1/2/22 6:24,3
145030039,4,NONE,1/2/22 6:24,1
899743379,7,NONE,1/2/22 6:24,3
496385130,3,NONE,1/2/22 6:24,4
532675748,3,NONE,1/2/22 6:23,0
759784785,4,NONE,1/2/22 6:23,0
162626771,1,NONE,1/2/22 6:23,1
482090276,7,NONE,1/2/22 6:23,2
328436517,1,NONE,1/2/22 6:23,3
534077345,3,NONE,1/2/22 6:23,4
705030101,3,NONE,1/2/22 6:23,1
485852345,-5,NONE,1/2/22 6:23,0
665689714,7,NONE,1/2/22 6:23,2
381674129,4,NONE,1/2/22 6:23,2
393421884,3,NONE,1/2/22 6:23,3
951721776,4,NONE,1/2/22 6:23,2
443353936,1,NONE,1/2/22 6:23,1
474769345,3,NONE,1/2/22 6:23,3
843710935,3,NONE,1/2/22 6:23,2
747462122,2,NONE,1/2/22 6:23,1
231598479,1,NONE,1/2/22 6:23,4
194393955,1,NONE,1/2/22 6:23,0
807554441,2,NONE,1/2/22 6:22,3
223185663,3,NONE,1/2/22 6:22,0
887847521,1,NONE,1/2/22 6:22,4
858891789,2,NONE,1/2/22 6:22,1
426128870,7,NONE,1/2/22 6:22,2
349879930,3,NONE,1/2/22 6:22,1
223185663,1,NONE,1/2/22 6:22,0
656520289,6,NONE,1/2/22 6:22,1
340800295,7,NONE,1/2/22 6:22,2
324711960,3,NONE,1/2/22 6:22,2
301886287,2,NONE,1/2/22 6:22,3
976778407,7,NONE,1/2/22 6:22,2
237078796,1,NONE,1/2/22 6:22,4
113114336,7,NONE,1/2/22 6:22,0
236843764,2,NONE,1/2/22 6:22,2
230528088,7,NONE,1/2/22 6:22,4
782794495,8,NONE,1/2/22 6:22,1
550225902,7,NONE,1/2/22 6:22,2
686941834,1,NONE,1/2/22 6:22,1
700469595,3,NONE,1/2/22 6:22,1
578158439,7,NONE,1/2/22 6:22,3
716686338,8,NONE,1/2/22 6:21,2
937310629,7,NONE,1/2/22 6:21,4
237078796,7,NONE,1/2/22 6:21,4
561536420,7,NONE,1/2/22 6:21,2
311911188,3,NONE,1/2/22 6:21,2
629923972,3,NONE,1/2/22 6:21,4
767442025,7,NONE,1/2/22 6:21,4
115611289,10,895,1/2/22 6:21,3
686461596,8,NONE,1/2/22 6:21,2
349879930,7,NONE,1/2/22 6:21,1
909034385,7,NONE,1/2/22 6:21,1
453121828,7,NONE,1/2/22 6:21,0
887847521,8,NONE,1/2/22 6:21,4
904695399,1,NONE,1/2/22 6:21,1
695667290,4,NONE,1/2/22 6:21,0
311911188,3,NONE,1/2/22 6:21,2
700469595,2,NONE,1/2/22 6:20,1
850072804,6,NONE,1/2/22 6:20,0
336141283,3,NONE,1/2/22 6:20,3
944707683,8,NONE,1/2/22 6:20,0
447976531,7,NONE,1/2/22 6:20,0
695160343,7,NONE,1/2/22 6:20,4
301927763,1,NONE,1/2/22 6:20,0
784168384,4,NONE,1/2/22 6:20,1
705030101,1,NONE,1/2/22 6:20,1
515552522,8,NONE,1/2/22 6:20,3
221668260,2,NONE,1/2/22 6:20,2
690464001,7,NONE,1/2/22 6:19,4
889577604,7,NONE,1/2/22 6:19,1
342201387,7,NONE,1/2/22 6:19,3
752263440,7,NONE,1/2/22 6:19,1
841546974,7,NONE,1/2/22 6:19,1
956512109,8,NONE,1/2/22 6:19,2
550225902,3,NONE,1/2/22 6:19,2
199128774,7,NONE,1/2/22 6:19,2
443353936,2,NONE,1/2/22 6:19,1
675812505,7,NONE,1/2/22 6:19,3
311911188,7,NONE,1/2/22 6:19,2
900147193,4,NONE,1/2/22 6:19,3
424532696,2,NONE,1/2/22 6:19,4
160497486,3,NONE,1/2/22 6:19,1
713932174,6,NONE,1/2/22 6:19,3
123813217,7,NONE,1/2/22 6:18,4
691073040,7,NONE,1/2/22 6:18,4
638658638,3,NONE,1/2/22 6:18,0
719105288,1,NONE,1/2/22 6:18,2
414522091,7,NONE,1/2/22 6:18,0
752263440,4,NONE,1/2/22 6:18,1
554383393,21,765,1/2/22 6:18,2
308863539,8,NONE,1/2/22 6:18,4
444842507,7,NONE,1/2/22 6:18,0
766669202,1,NONE,1/2/22 6:18,1
606712605,2,NONE,1/2/22 6:18,0
623333434,3,NONE,1/2/22 6:18,3
234428802,5,NONE,1/2/22 6:18,4
237078796,7,NONE,1/2/22 6:17,4
373021388,7,NONE,1/2/22 6:17,3
759784785,2,NONE,1/2/22 6:17,0
782794495,1,NONE,1/2/22 6:17,1
658041368,1,NONE,1/2/22 6:17,0
766669202,2,NONE,1/2/22 6:17,1
136741775,5,NONE,1/2/22 6:17,0
234428802,3,NONE,1/2/22 6:17,4
786134387,1,NONE,1/2/22 6:17,0
247533487,2,NONE,1/2/22 6:17,4
803419372,2,NONE,1/2/22 6:17,3
433991192,7,NONE,1/2/22 6:17,3
333314209,7,NONE,1/2/22 6:17,3
889745998,8,NONE,1/2/22 6:17,3
178295582,7,NONE,1/2/22 6:17,1
675812505,3,NONE,1/2/22 6:17,3
107870000,5,NONE,1/2/22 6:17,3
697206024,3,NONE,1/2/22 6:17,1
984880264,1,NONE,1/2/22 6:17,3
885547816,8,NONE,1/2/22 6:17,0
720064637,7,NONE,1/2/22 6:17,1
444842507,7,NONE,1/2/22 6:16,0
488746780,7,NONE,1/2/22 6:16,2
271356189,3,NONE,1/2/22 6:16,0
172464511,2,NONE,1/2/22 6:16,4
859394870,6,NONE,1/2/22 6:16,4
749684166,7,NONE,1/2/22 6:16,4
852986162,5,NONE,1/2/22 6:16,0
864141341,2,NONE,1/2/22 6:16,0
535086136,7,NONE,1/2/22 6:16,4
649191247,3,NONE,1/2/22 6:16,0
693176134,7,NONE,1/2/22 6:16,4
766669202,3,NONE,1/2/22 6:16,1
443353936,6,NONE,1/2/22 6:16,1
356742544,6,NONE,1/2/22 6:16,3
571975734,7,NONE,1/2/22 6:16,2
713932174,3,NONE,1/2/22 6:16,3
290123483,6,NONE,1/2/22 6:16,1
513086107,2,NONE,1/2/22 6:16,4
785257946,4,NONE,1/2/22 6:15,3
374028620,9,NONE,1/2/22 6:15,2
515848297,8,NONE,1/2/22 6:15,2
957781834,7,NONE,1/2/22 6:15,4
709296998,7,NONE,1/2/22 6:15,0
784168384,3,NONE,1/2/22 6:15,1
831974160,3,NONE,1/2/22 6:15,3
841546974,8,NONE,1/2/22 6:15,1
434858978,2,NONE,1/2/22 6:15,3
985893408,8,NONE,1/2/22 6:15,3
328436517,2,NONE,1/2/22 6:15,3
526696128,-5,NONE,1/2/22 6:15,1
245792264,7,NONE,1/2/22 6:15,3
161417048,7,NONE,1/2/22 6:15,0
384641587,2,NONE,1/2/22 6:15,1
374028620,1,NONE,1/2/22 6:15,2
852986162,7,NONE,1/2/22 6:14,0
944707683,4,NONE,1/2/22 6:14,0
867409687,1,NONE,1/2/22 6:14,4
595428783,3,NONE,1/2/22 6:14,1
712040761,7,NONE,1/2/22 6:14,0
972747399,6,NONE,1/2/22 6:14,2
713932174,2,NONE,1/2/22 6:14,3
753179784,8,NONE,1/2/22 6:14,4
969294628,1,NONE,1/2/22 6:14,3
495896081,21,90,1/2/22 6:14,3
340800295,8,NONE,1/2/22 6:14,2
572832772,8,NONE,1/2/22 6:14,1
517447527,3,NONE,1/2/22 6:14,3
403611107,1,NONE,1/2/22 6:14,4
741541345,2,NONE,1/2/22 6:14,3
869581506,6,NONE,1/2/22 6:14,2
539061256,7,NONE,1/2/22 6:13,2
713932174,7,NONE,1/2/22 6:13,3
875206105,2,NONE,1/2/22 6:13,1
485852345,5,NONE,1/2/22 6:13,0
848576976,4,NONE,1/2/22 6:13,1
789101386,4,NONE,1/2/22 6:13,3
859321020,5,NONE,1/2/22 6:13,4
843710935,2,NONE,1/2/22 6:13,2
162626771,3,NONE,1/2/22 6:13,1
311911188,7,NONE,1/2/22 6:13,2
646580377,2,NONE,1/2/22 6:13,0
196337033,4,NONE,1/2/22 6:13,1
651229141,8,NONE,1/2/22 6:13,1
332761364,5,NONE,1/2/22 6:13,2
786668903,8,NONE,1/2/22 6:13,3
784900071,3,NONE,1/2/22 6:13,3
397644422,1,NONE,1/2/22 6:13,1
864141341,2,NONE,1/2/22 6:13,0
891729879,7,NONE,1/2/22 6:13,2
474436103,1,NONE,1/2/22 6:13,1
152822011,6,NONE,1/2/22 6:13,4
367097294,4,NONE,1/2/22 6:12,2
760593081,3,NONE,1/2/22 6:12,3
107870000,4,NONE,1/2/22 6:12,3
129116663,3,NONE,1/2/22 6:12,1
852986162,8,NONE,1/2/22 6:12,0
795081884,10,1858,1/2/22 6:12,3
669526523,7,NONE,1/2/22 6:12,4
820341592,7,NONE,1/2/22 6:12,0
418348288,4,NONE,1/2/22 6:12,1
513704579,1,NONE,1/2/22 6:12,0
474436103,7,NONE,1/2/22 6:12,1
690277955,4,NONE,1/2/22 6:12,1
221668260,1,NONE,1/2/22 6:12,2
202020204,4,NONE,1/2/22 6:12,0
414500803,1,NONE,1/2/22 6:12,3
482090276,7,NONE,1/2/22 6:12,2
422757659,1,NONE,1/2/22 6:12,3
786280315,2,NONE,1/2/22 6:12,2
115611289,8,NONE,1/2/22 6:12,3
738101019,6,NONE,1/2/22 6:12,4
431028998,7,NONE,1/2/22 6:11,0
311028306,3,NONE,1/2/22 6:11,1
568270157,2,NONE,1/2/22 6:11,0
911987773,8,NONE,1/2/22 6:11,1
719105288,3,NONE,1/2/22 6:11,2
238860196,8,NONE,1/2/22 6:11,2
482090276,7,NONE,1/2/22 6:11,2
519548647,7,NONE,1/2/22 6:11,0
223185663,1,NONE,1/2/22 6:11,0
238860196,7,NONE,1/2/22 6:11,2
234652857,2,NONE,1/2/22 6:11,4
344606206,3,NONE,1/2/22 6:11,3
737699416,4,NONE,1/2/22 6:11,2
784168384,3,NONE,1/2/22 6:11,1
454157369,7,NONE,1/2/22 6:11,2
397458687,7,NONE,1/2/22 6:11,1
250240550,1,NONE,1/2/22 6:10,0
364283798,8,NONE,1/2/22 6:10,4
807554441,7,NONE,1/2/22 6:10,3
279215201,2,NONE,1/2/22 6:10,1
148882809,10,3469,1/2/22 6:10,1
607710928,8,NONE,1/2/22 6:10,3
904695399,3,NONE,1/2/22 6:10,1
206871572,1,NONE,1/2/22 6:10,2
891729879,2,NONE,1/2/22 6:10,2
691073040,7,NONE,1/2/22 6:10,4
628079413,6,NONE,1/2/22 6:10,2
986755450,3,NONE,1/2/22 6:10,4
216642122,6,NONE,1/2/22 6:10,3
344606206,2,NONE,1/2/22 6:10,3
426128870,2,NONE,1/2/22 6:10,2
941815981,1,NONE,1/2/22 6:10,2
713932174,7,NONE,1/2/22 6:10,3
820341592,2,NONE,1/2/22 6:10,0
719105288,7,NONE,1/2/22 6:10,2
143038372,7,NONE,1/2/22 6:10,2
182902467,3,NONE,1/2/22 6:10,0
342201387,2,NONE,1/2/22 6:10,3
969294628,3,NONE,1/2/22 6:10,3
597607100,7,NONE,1/2/22 6:09,3
652418162,4,NONE,1/2/22 6:09,1
799047126,8,NONE,1/2/22 6:09,2
759784785,8,NONE,1/2/22 6:09,0
768892966,8,NONE,1/2/22 6:09,0
903926643,2,NONE,1/2/22 6:09,1
854758285,4,NONE,1/2/22 6:09,0
250240550,7,NONE,1/2/22 6:09,0
226000069,1,NONE,1/2/22 6:09,3
268662025,4,NONE,1/2/22 6:09,2
115611289,7,NONE,1/2/22 6:09,3
541962997,7,NONE,1/2/22 6:09,0
422757659,7,NONE,1/2/22 6:09,3
455932867,7,NONE,1/2/22 6:09,2
645189192,2,NONE,1/2/22 6:09,2
290123483,8,NONE,1/2/22 6:09,1
933736779,1,NONE,1/2/22 6:09,3
945539783,4,NONE,1/2/22 6:09,0
741026842,2,NONE,1/2/22 6:08,2
952809624,4,NONE,1/2/22 6:08,3
324691533,2,NONE,1/2/22 6:08,4
367097294,7,NONE,1/2/22 6:08,2
484599977,8,NONE,1/2/22 6:08,0
136741775,1,NONE,1/2/22 6:08,0
230528088,2,NONE,1/2/22 6:08,4
577820709,6,NONE,1/2/22 6:08,1
853711321,2,NONE,1/2/22 6:08,3
221668260,7,NONE,1/2/22 6:08,2
972747399,3,NONE,1/2/22 6:08,2
143038372,7,NONE,1/2/22 6:08,2
160497486,7,NONE,1/2/22 6:08,1
221668260,1,NONE,1/2/22 6:08,2
822660105,3,NONE,1/2/22 6:08,0
124858998,3,NONE,1/2/22 6:08,2
513092426,8,NONE,1/2/22 6:08,1
441459229,6,NONE,1/2/22 6:07,4
952809624,7,NONE,1/2/22 6:07,3
768892966,8,NONE,1/2/22 6:07,0
661424384,1,NONE,1/2/22 6:07,4
859321020,2,NONE,1/2/22 6:07,4
568024800,7,NONE,1/2/22 6:07,4
417801773,6,NONE,1/2/22 6:07,0
784900071,7,NONE,1/2/22 6:07,3
726910416,1,NONE,1/2/22 6:07,0
484136123,7,NONE,1/2/22 6:07,3
904695399,-5,NONE,1/2/22 6:07,1
716686338,4,NONE,1/2/22 6:07,2
788816588,7,NONE,1/2/22 6:07,4
568270157,7,NONE,1/2/22 6:07,0
176789557,8,NONE,1/2/22 6:07,3
124858998,7,NONE,1/2/22 6:07,2
877793611,2,NONE,1/2/22 6:07,0
336709484,9,NONE,1/2/22 6:07,4
900538976,4,NONE,1/2/22 6:06,1
223185663,8,NONE,1/2/22 6:06,0
844439742,8,NONE,1/2/22 6:06,2
763503507,3,NONE,1/2/22 6:06,1
131882816,1,NONE,1/2/22 6:06,4
786280315,9,NONE,1/2/22 6:06,2
517447527,8,NONE,1/2/22 6:06,3
248112022,3,NONE,1/2/22 6:06,1
941815981,2,NONE,1/2/22 6:06,2
746070891,7,NONE,1/2/22 6:06,4
324711960,8,NONE,1/2/22 6:06,2
236843764,7,NONE,1/2/22 6:06,2
422757659,8,NONE,1/2/22 6:06,3
899743379,7,NONE,1/2/22 6:06,3
444842507,5,NONE,1/2/22 6:06,0
526696128,1,NONE,1/2/22 6:06,1
686305779,4,NONE,1/2/22 6:06,0
553106447,7,NONE,1/2/22 6:06,1
506808954,3,NONE,1/2/22 6:06,2
740435111,3,NONE,1/2/22 6:05,1
194393955,3,NONE,1/2/22 6:05,0
669526523,7,NONE,1/2/22 6:05,4
230598343,8,NONE,1/2/22 6:05,2
202020204,7,NONE,1/2/22 6:05,0
223234635,2,NONE,1/2/22 6:05,4
649191247,8,NONE,1/2/22 6:05,0
653230404,8,NONE,1/2/22 6:05,2
301927763,2,NONE,1/2/22 6:05,0
171958217,2,NONE,1/2/22 6:05,1
680782336,2,NONE,1/2/22 6:05,1
152822011,7,NONE,1/2/22 6:05,4
160497486,7,NONE,1/2/22 6:05,1
327704241,7,NONE,1/2/22 6:05,1
598278694,21,3860,1/2/22 6:05,0
683716637,4,NONE,1/2/22 6:05,4
389985347,7,NONE,1/2/22 6:05,4
725049012,2,NONE,1/2/22 6:05,4
408429676,8,NONE,1/2/22 6:04,4
135012488,4,NONE,1/2/22 6:04,3
373021388,9,NONE,1/2/22 6:04,3
850072804,3,NONE,1/2/22 6:04,0
355290054,6,NONE,1/2/22 6:04,3
301927763,8,NONE,1/2/22 6:04,0
802538082,8,NONE,1/2/22 6:04,4
854758285,3,NONE,1/2/22 6:04,0
496385130,7,NONE,1/2/22 6:04,4
678893382,2,NONE,1/2/22 6:04,1
251621995,7,NONE,1/2/22 6:04,0
969294628,7,NONE,1/2/22 6:04,3
989509409,6,NONE,1/2/22 6:04,3
904695399,3,NONE,1/2/22 6:04,1
332761364,2,NONE,1/2/22 6:03,2
332761364,8,NONE,1/2/22 6:03,2
719105288,3,NONE,1/2/22 6:03,2
695667290,2,NONE,1/2/22 6:03,0
513086107,1,NONE,1/2/22 6:03,4
598278694,5,NONE,1/2/22 6:03,0
700469595,8,NONE,1/2/22 6:03,1
378897006,2,NONE,1/2/22 6:03,1
992457599,1,NONE,1/2/22 6:03,4
609450784,7,NONE,1/2/22 6:03,1
725049012,2,NONE,1/2/22 6:03,4
182181200,7,NONE,1/2/22 6:03,4
495036950,3,NONE,1/2/22 6:03,2
237078796,2,NONE,1/2/22 6:03,4
251621995,7,NONE,1/2/22 6:03,0
720064637,6,NONE,1/2/22 6:02,1
308863539,7,NONE,1/2/22 6:02,4
298091034,2,NONE,1/2/22 6:02,1
342201387,7,NONE,1/2/22 6:02,3
941815981,4,NONE,1/2/22 6:02,2
408429676,3,NONE,1/2/22 6:02,4
807554441,1,NONE,1/2/22 6:02,3
693176134,7,NONE,1/2/22 6:02,4
993108326,8,NONE,1/2/22 6:02,0
192294198,21,1063,1/2/22 6:02,4
690464001,7,NONE,1/2/22 6:02,4
572860399,21,316,1/2/22 6:02,0
301927763,6,NONE,1/2/22 6:01,0
553106447,2,NONE,1/2/22 6:01,1
447176227,6,NONE,1/2/22 6:01,3
513086107,2,NONE,1/2/22 6:01,4
612758833,6,NONE,1/2/22 6:01,4
469987838,3,NONE,1/2/22 6:01,4
434858978,2,NONE,1/2/22 6:01,3
696293799,2,NONE,1/2/22 6:01,3
465041540,7,NONE,1/2/22 6:01,0
438637058,7,NONE,1/2/22 6:01,4
178295582,7,NONE,1/2/22 6:01,1
260246486,1,NONE,1/2/22 6:01,2
922021588,7,NONE,1/2/22 6:01,1
517447527,3,NONE,1/2/22 6:01,3
243614947,3,NONE,1/2/22 6:01,4
301562551,2,NONE,1/2/22 6:01,2
289615889,4,NONE,1/2/22 6:00,2
831974160,6,NONE,1/2/22 6:00,3
853434796,1,NONE,1/2/22 6:00,3
712040761,3,NONE,1/2/22 6:00,0
661424384,2,NONE,1/2/22 6:00,4
866917566,1,NONE,1/2/22 6:00,3
597607100,4,NONE,1/2/22 6:00,3
350804670,1,NONE,1/2/22 6:00,2
179953859,3,NONE,1/2/22 6:00,0
572832772,7,NONE,1/2/22 6:00,1
869581506,8,NONE,1/2/22 6:00,2
513704579,8,NONE,1/2/22 6:00,0
741026842,6,NONE,1/2/22 6:00,2
454157369,3,NONE,1/2/22 6:00,2
656249138,8,NONE,1/2/22 6:00,0
532675748,1,NONE,1/2/22 6:00,0
223185663,7,NONE,1/2/22 6:00,0
434858978,7,NONE,1/2/22 6:00,3
816457117,3,NONE,1/2/22 6:00,0
589527983,7,NONE,1/2/22 6:00,1
145030039,4,NONE,1/2/22 6:00,1
407130429,7,NONE,1/2/22 6:00,1
